出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"110/05/29","103","4","5324","士開","1961127.00","351363.00","2312490.00","640861.00","838478.00","1479339.00","763791.00","82536.00","-79488.00","813.00","--","767652.00","--","--","65499.00","833151.00","0.00","0.00","0.00","10.05"
"110/05/29","103","4","5328","華容","1559234.00","781050.00","2340284.00","595478.00","4472.00","599950.00","1783107.00","41.00","-53269.00","10455.00","0.00","1740334.00","0.00","--","0.00","1740334.00","0.00","0.00","0.00","9.76"
"110/05/29","103","4","5340","建榮","875811.00","1083694.00","1959505.00","483321.00","156984.00","640305.00","1948940.00","--","-565975.00","-63765.00","--","1319200.00","--","--","--","1319200.00","0.00","0.00","0.00","6.77"
"110/05/29","103","4","5344","立衛","276830.00","496276.00","773106.00","51546.00","20.00","51566.00","794474.00","0.00","-72934.00","0.00","0.00","--","--","--","--","721540.00","0.00","0.00","0.00","9.08"
"110/05/29","103","4","5345","天揚","449079.00","20066.00","469145.00","57670.00","6223.00","63893.00","500000.00","0.00","-97233.00","2485.00","--","405252.00","--","--","0.00","405252.00","0.00","0.00","0.00","8.11"
"110/05/29","103","4","5347","世界","25114426.00","8640344.00","33754770.00","5391799.00","828739.00","6220538.00","16389823.00","838029.00","10386761.00","-70506.00","-9875.00","27534232.00","--","--","--","27534232.00","0.00","0.00","769500.00","16.81"
"110/05/29","103","4","5348","系通","158580.00","119318.00","277898.00","87685.00","52184.00","139869.00","259503.00","0.00","-118154.00","2339.00","-5659.00","138029.00","--","--","0.00","138029.00","0.00","0.00","172046.00","5.35"
"110/05/29","103","4","5351","鈺創","5592119.00","2793752.00","8385871.00","2460849.00","1065764.00","3526613.00","4354748.00","49075.00","193044.00","102890.00","-820.00","4698937.00","--","--","160321.00","4859258.00","0.00","0.00","82000.00","10.79"
"110/05/29","103","4","5353","台林","1104587.00","539119.00","1643706.00","314329.00","102521.00","416850.00","911910.00","199245.00","111535.00","6402.00","-2236.00","1226856.00","--","--","--","1226856.00","0.00","0.00","249000.00","13.49"
"110/05/29","103","4","5355","佳總","1863773.00","715273.00","2579046.00","546400.00","130241.00","676641.00","1719362.00","830.00","119534.00","62679.00","0.00","1902405.00","0.00","--","--","1902405.00","0.00","0.00","0.00","11.06"
"110/05/29","103","4","5356","協益","6952321.00","1047229.00","7999550.00","1872122.00","497416.00","2369538.00","1294410.00","370077.00","3693523.00","272002.00","0.00","5630012.00","--","--","--","5630012.00","0.00","0.00","0.00","43.49"
"110/05/29","103","4","5364","力麗店","201516.00","504111.00","705627.00","252861.00","208280.00","461141.00","100999.00","85750.00","11953.00","2021.00","0.00","200723.00","--","--","43763.00","244486.00","0.00","0.00","0.00","19.87"
"110/05/29","103","4","5371","中光電","44773443.00","10880608.00","55654051.00","29221480.00","409218.00","29630698.00","5430289.00","4624156.00","12336899.00","1189986.00","0.00","23581330.00","0.00","--","2442023.00","26023353.00","0.00","0.00","0.00","43.43"
"110/05/29","103","4","5381","合正","1180846.00","717436.00","1898282.00","938882.00","24025.00","962907.00","1870544.00","0.00","-822656.00","-112513.00","--","935375.00","--","--","0.00","935375.00","0.00","0.00","0.00","5.00"
"110/05/29","103","4","5383","金利","885337.00","1030849.00","1916186.00","536921.00","271075.00","807996.00","714142.00","55995.00","83827.00","41531.00","0.00","895495.00","--","--","212695.00","1108190.00","0.00","0.00","0.00","12.54"
"110/05/29","103","4","5386","青雲","423414.00","32628.00","456042.00","312550.00","3243.00","315793.00","117022.00","4820.00","18407.00","0.00","--","140249.00","--","--","--","140249.00","0.00","0.00","0.00","11.98"
"110/05/29","103","4","5392","應華","5432965.00","2422590.00","7855555.00","2080410.00","121738.00","2202148.00","913610.00","1333430.00","1622411.00","551246.00","-5714.00","4414983.00","0.00","--","1238424.00","5653407.00","0.00","0.00","720000.00","48.71"
"110/05/29","103","4","5398","慕康生醫","397953.00","105444.00","503397.00","82720.00","488.00","83208.00","417505.00","0.00","-7627.00","10311.00","0.00","420189.00","--","--","0.00","420189.00","0.00","0.00","0.00","10.06"
"110/05/29","103","4","5403","中菲","1033815.00","1582116.00","2615931.00","813768.00","565855.00","1379623.00","736824.00","186041.00","298331.00","15112.00","0.00","--","--","--","--","1236308.00","0.00","0.00","0.00","16.78"
"110/05/29","103","4","5410","國眾","1178885.00","538877.00","1717762.00","587071.00","39656.00","626727.00","897401.00","989.00","196985.00","-4340.00","0.00","1091035.00","--","--","0.00","1091035.00","0.00","0.00","0.00","12.16"
"110/05/29","103","4","5425","台半","5600917.00","3310889.00","8911806.00","1963529.00","688091.00","2651620.00","2436143.00","962403.00","1994805.00","140319.00","-247383.00","5286287.00","0.00","--","973899.00","6260186.00","0.00","0.00","9400000.00","22.57"
"110/05/29","103","4","5426","振發","1704226.00","1308097.00","3012323.00","495406.00","138096.00","633502.00","1438000.00","77934.00","730301.00","57434.00","0.00","2303669.00","--","--","75152.00","2378821.00","0.00","0.00","0.00","16.02"
"110/05/29","103","4","5432","達威","214457.00","77095.00","291552.00","33334.00","11682.00","45016.00","206878.00","--","39658.00","--","--","--","--","--","--","246536.00","0.00","0.00","0.00","11.92"
"110/05/29","103","4","5438","東友","1750262.00","1050425.00","2800687.00","774464.00","86989.00","861453.00","1125365.00","--","517787.00","232257.00","--","1875409.00","--","--","63825.00","1939234.00","0.00","0.00","0.00","16.66"
"110/05/29","103","4","5439","高技","1074918.00","728631.00","1803549.00","545912.00","29018.00","574930.00","779757.00","19434.00","429428.00","0.00","--","--","--","--","--","1228619.00","0.00","0.00","0.00","15.76"
"110/05/29","103","4","5443","均豪","3393811.00","1041743.00","4435554.00","1380172.00","460884.00","1841056.00","1731361.00","373289.00","214559.00","63666.00","-35152.00","2347723.00","--","--","246775.00","2594498.00","0.00","0.00","3000000.00","13.80"
"110/05/29","103","4","5450","南良","569260.00","423567.00","992827.00","406331.00","49262.00","455593.00","503923.00","93051.00","-65604.00","5864.00","--","537234.00","--","--","0.00","537234.00","0.00","0.00","0.00","10.66"
"110/05/29","103","4","5452","佶優","3495208.00","736458.00","4231666.00","1793737.00","150147.00","1943884.00","1532977.00","196073.00","257471.00","67846.00","-60547.00","1993820.00","0.00","--","293962.00","2287782.00","0.00","0.00","4534000.00","13.40"
"110/05/29","103","4","5455","昇益","51473.00","161782.00","213255.00","205549.00","0.00","205549.00","55018.00","3737.00","-51049.00","0.00","--","7706.00","--","--","0.00","7706.00","0.00","0.00","0.00","1.40"
"110/05/29","103","4","5457","宣德","1958565.00","1343319.00","3301884.00","1151147.00","432848.00","1583995.00","1678000.00","27280.00","37452.00","-24843.00","--","1717889.00","--","--","--","1717889.00","0.00","0.00","0.00","10.24"
"110/05/29","103","4","5460","同協","912803.00","449001.00","1361804.00","250753.00","114626.00","365379.00","720320.00","13621.00","230379.00","32105.00","0.00","996425.00","--","--","--","996425.00","0.00","0.00","0.00","13.83"
"110/05/29","103","4","5464","霖宏","2241378.00","693795.00","2935173.00","1166897.00","461267.00","1628164.00","710715.00","92567.00","496247.00","7480.00","0.00","1307009.00","--","--","--","1307009.00","0.00","0.00","0.00","18.39"
"110/05/29","103","4","5465","富驊","2103814.00","1185533.00","3289347.00","1202861.00","335519.00","1538380.00","1440918.00","0.00","83247.00","50373.00","--","1574538.00","--","--","176429.00","1750967.00","0.00","0.00","0.00","10.93"
"110/05/29","103","4","5468","凱鈺","323675.00","229569.00","553244.00","182600.00","19060.00","201660.00","529879.00","18227.00","-207231.00","10709.00","--","351584.00","--","--","--","351584.00","0.00","0.00","0.00","6.64"
"110/05/29","103","4","5474","聰泰","819570.00","39323.00","858893.00","257976.00","30960.00","288936.00","337298.00","793.00","231866.00","--","--","--","--","--","--","569957.00","0.00","0.00","0.00","16.90"
"110/05/29","103","4","5475","德宏","3062283.00","3082124.00","6144407.00","3442326.00","372979.00","3815305.00","2206547.00","159315.00","-198446.00","80434.00","0.00","2247850.00","--","--","81252.00","2329102.00","0.00","0.00","0.00","10.19"
"110/05/29","103","4","5478","智冠","9576930.00","1161035.00","10737965.00","4301838.00","110729.00","4412567.00","1274743.00","1522704.00","2338228.00","182918.00","0.00","5318593.00","--","--","1006805.00","6325398.00","0.00","0.00","0.00","41.72"
"110/05/29","103","4","5481","新華","535434.00","816582.00","1352016.00","122467.00","22834.00","145301.00","972819.00","339736.00","-106179.00","339.00","0.00","1206715.00","--","--","--","1206715.00","0.00","0.00","0.00","12.40"
"110/05/29","103","4","5483","中美晶","16811804.00","24075312.00","40887116.00","9791759.00","9512219.00","19303978.00","5800312.00","16995509.00","772930.00","-2670512.00","0.00","20898239.00","--","--","684899.00","21583138.00","0.00","0.00","0.00","36.03"
"110/05/29","103","4","5487","通泰","434437.00","159727.00","594164.00","70126.00","26949.00","97075.00","221345.00","50439.00","224894.00","411.00","--","497089.00","--","--","--","497089.00","0.00","0.00","0.00","22.46"
"110/05/29","103","4","5488","松普","1213810.00","568826.00","1782636.00","515069.00","178442.00","693511.00","915861.00","162352.00","-175405.00","186317.00","0.00","1089125.00","--","--","0.00","1089125.00","0.00","0.00","0.00","11.89"
"110/05/29","103","4","5489","彩富","2151201.00","839762.00","2990963.00","538391.00","116459.00","654850.00","1041754.00","181848.00","1203980.00","3597.00","-95066.00","2336113.00","0.00","--","0.00","2336113.00","0.00","0.00","1259000.00","22.70"
"110/05/29","103","4","5490","同亨","2125176.00","127825.00","2253001.00","561924.00","99170.00","661094.00","943966.00","51305.00","520139.00","76497.00","--","1591907.00","--","--","--","1591907.00","0.00","0.00","0.00","16.86"
"110/05/29","103","4","5493","三聯","1814492.00","1179860.00","2994352.00","905795.00","341853.00","1247648.00","413688.00","42152.00","387774.00","4751.00","0.00","848365.00","--","--","898339.00","1746704.00","0.00","0.00","0.00","20.51"
"110/05/29","103","4","5498","凱崴","1628564.00","1373085.00","3001649.00","841280.00","329217.00","1170497.00","1618959.00","20565.00","89299.00","102329.00","--","1831152.00","--","--","0.00","1831152.00","0.00","0.00","0.00","11.31"
"110/05/29","103","4","5508","永信建","5498885.00","391397.00","5890282.00","978520.00","102130.00","1080650.00","1811901.00","231750.00","2765981.00","0.00","0.00","--","--","--","--","4809632.00","0.00","0.00","0.00","26.54"
"110/05/29","103","4","5511","德昌","5879889.00","438352.00","6318241.00","2893006.00","28420.00","2921426.00","1516607.00","135583.00","1735233.00","9392.00","0.00","3396815.00","--","--","0.00","3396815.00","0.00","0.00","0.00","22.40"
"110/05/29","103","4","5512","力麒","19390748.00","10405050.00","29795798.00","10693978.00","4434799.00","15128777.00","7539927.00","370871.00","5723820.00","15365.00","-98195.00","13551788.00","--","--","1115233.00","14667021.00","0.00","0.00","6304815.00","18.12"
"110/05/29","103","4","5514","三豐","1952711.00","351594.00","2304305.00","73362.00","21163.00","94525.00","1536029.00","11785.00","685279.00","0.00","-23385.00","2209708.00","--","--","72.00","2209780.00","0.00","0.00","6165568.00","14.99"
"110/05/29","103","4","5516","雙喜","498556.00","223718.00","722274.00","247819.00","24530.00","272349.00","382950.00","0.00","67907.00","-932.00","0.00","--","--","--","--","449925.00","0.00","0.00","0.00","11.75"
"110/05/29","103","4","5520","力泰","1177963.00","1144590.00","2322553.00","425246.00","88637.00","513883.00","709592.00","33686.00","1058613.00","6351.00","0.00","1808242.00","--","--","428.00","1808670.00","0.00","0.00","0.00","25.48"
"110/05/29","103","4","5523","豐謙","2911030.00","143767.00","3054797.00","844754.00","1028108.00","1872862.00","1128518.00","25457.00","92908.00","--","--","1246883.00","--","--","-64948.00","1181935.00","0.00","0.00","0.00","11.05"
"110/05/29","103","4","5529","志嘉","1225651.00","1042666.00","2268317.00","272354.00","771107.00","1043461.00","1016159.00","6504.00","202193.00","--","--","1224856.00","--","--","--","1224856.00","0.00","0.00","0.00","12.05"
"110/05/29","103","4","5530","龍巖","25289203.00","16197898.00","41487101.00","31423032.00","128088.00","31551120.00","3990842.00","1392072.00","3597078.00","-14458.00","--","8965534.00","--","--","970447.00","9935981.00","0.00","0.00","0.00","22.47"
"110/05/29","103","4","5536","聖暉","6252885.00","633015.00","6885900.00","4024960.00","192562.00","4217522.00","461359.00","936951.00","1129996.00","55867.00","--","2584173.00","0.00","--","84205.00","2668378.00","0.00","0.00","0.00","56.01"
"110/05/29","103","4","5601","台聯櫃","109983.00","1770734.00","1880717.00","10263.00","464579.00","474842.00","648000.00","3030.00","754845.00","0.00","--","--","--","--","--","1405875.00","0.00","0.00","0.00","21.70"
"110/05/29","103","4","5603","陸海","974406.00","1491687.00","2466093.00","669641.00","511343.00","1180984.00","745949.00","83424.00","360196.00","-26117.00","--","1163452.00","--","--","121657.00","1285109.00","0.00","0.00","0.00","15.60"
"110/05/29","103","4","5604","中連貨","441932.00","3456457.00","3898389.00","234077.00","1410423.00","1644500.00","1087830.00","83846.00","1082213.00","0.00","0.00","2253889.00","--","--","0.00","2253889.00","0.00","0.00","0.00","20.72"
"110/05/29","103","4","5609","中菲行","3234831.00","956610.00","4191441.00","1813684.00","225235.00","2038919.00","1290000.00","19719.00","602426.00","119123.00","0.00","2031268.00","0.00","--","121254.00","2152522.00","0.00","0.00","0.00","15.75"
"110/05/29","103","4","5701","劍湖山","367439.00","4050227.00","4417666.00","1140029.00","1198390.00","2338419.00","2537569.00","0.00","-462801.00","318.00","--","2075086.00","--","--","4161.00","2079247.00","0.00","0.00","0.00","8.18"
"110/05/29","103","4","5703","亞都麗緻","568778.00","917195.00","1485973.00","358116.00","247198.00","605314.00","702396.00","--","169052.00","9211.00","--","880659.00","--","--","0.00","880659.00","0.00","0.00","0.00","12.54"
"110/05/29","103","4","5704","老爺知","231768.00","352227.00","583995.00","84348.00","20003.00","104351.00","388617.00","106.00","90921.00","--","--","--","--","--","--","479644.00","0.00","0.00","0.00","12.34"
"110/05/29","103","4","5878","台名","331675.00","186407.00","518082.00","90489.00","14499.00","104988.00","188000.00","61367.00","132729.00","26814.00","--","408910.00","--","--","4184.00","413094.00","0.00","0.00","0.00","21.75"
"110/05/29","103","4","5902","德記","386156.00","753325.00","1139481.00","510756.00","2645.00","513401.00","945000.00","0.00","-318724.00","-196.00","0.00","626080.00","0.00","--","0.00","626080.00","0.00","0.00","0.00","6.63"
"110/05/29","103","4","5903","全家","10662764.00","12449285.00","23112049.00","15062920.00","3109625.00","18172545.00","2232200.00","44413.00","2374462.00","15621.00","--","4666696.00","--","--","272808.00","4939504.00","0.00","0.00","0.00","20.91"
"110/05/29","103","4","5904","寶雅","3195555.00","1695432.00","4890987.00","2283457.00","205432.00","2488889.00","941131.00","394551.00","1066416.00","--","--","--","--","--","--","2402098.00","0.00","0.00","0.00","25.52"
"110/05/29","103","4","5905","南仁湖","1396095.00","3500383.00","4896478.00","1423661.00","344921.00","1768582.00","2045170.00","296434.00","134338.00","4220.00","-7359.00","2472803.00","--","--","655093.00","3127896.00","0.00","0.00","600000.00","12.13"
"110/05/29","103","4","6101","寬魚國際","692281.00","470405.00","1162686.00","511609.00","27146.00","538755.00","590912.00","0.00","33016.00","3.00","--","623931.00","--","--","--","623931.00","0.00","0.00","0.00","10.56"
"110/05/29","103","4","6103","合邦","58141.00","43568.00","101709.00","73965.00","12521.00","86486.00","470850.00","--","-455601.00","-26.00","--","15223.00","--","--","--","15223.00","0.00","0.00","0.00","0.32"
"110/05/29","103","4","6104","創惟","1492787.00","629789.00","2122576.00","514531.00","25566.00","540097.00","895392.00","549328.00","140240.00","-3639.00","0.00","1581321.00","--","--","1158.00","1582479.00","0.00","0.00","0.00","17.66"
"110/05/29","103","4","6109","亞元","1327206.00","286590.00","1613796.00","763738.00","11212.00","774950.00","726865.00","0.00","78414.00","36353.00","--","841632.00","--","--","-2786.00","838846.00","0.00","0.00","0.00","11.58"
"110/05/29","103","4","6111","大宇資","352157.00","318403.00","670560.00","267136.00","113550.00","380686.00","455778.00","192683.00","-362530.00","3943.00","--","289874.00","--","--","0.00","289874.00","0.00","0.00","0.00","6.36"
"110/05/29","103","4","6113","亞矽","812207.00","125554.00","937761.00","255888.00","41054.00","296942.00","536071.00","191120.00","-28898.00","-20043.00","-37463.00","640787.00","--","--","32.00","640819.00","0.00","0.00","3560000.00","12.80"
"110/05/29","103","4","6114","久威","880187.00","264500.00","1144687.00","612431.00","--","612431.00","361608.00","169536.00","-18869.00","19981.00","--","532256.00","--","--","--","532256.00","0.00","0.00","0.00","14.72"
"110/05/29","103","4","6118","建達","2150376.00","219237.00","2369613.00","1363545.00","7703.00","1371248.00","908896.00","67418.00","20948.00","0.00","--","997262.00","--","--","1103.00","998365.00","0.00","0.00","0.00","10.97"
"110/05/29","103","4","6121","新普","38521453.00","7231636.00","45753089.00","24438604.00","846911.00","25285515.00","3082842.00","3349137.00","13642270.00","283129.00","--","20357378.00","--","--","110196.00","20467574.00","0.00","0.00","0.00","66.03"
"110/05/29","103","4","6122","擎邦","1321016.00","335749.00","1656765.00","602313.00","62468.00","664781.00","687291.00","10354.00","192264.00","91932.00","--","981841.00","--","--","10143.00","991984.00","0.00","0.00","0.00","14.29"
"110/05/29","103","4","6123","上奇","1935855.00","834930.00","2770785.00","1376904.00","71789.00","1448693.00","565183.00","341306.00","197301.00","18255.00","-48168.00","1073877.00","--","--","248215.00","1322092.00","0.00","0.00","1375000.00","19.47"
"110/05/29","103","4","6124","業強","2528555.00","860449.00","3389004.00","491063.00","39991.00","531054.00","1824799.00","833023.00","130316.00","56969.00","--","2845107.00","--","--","12843.00","2857950.00","0.00","0.00","0.00","15.59"
"110/05/29","103","4","6125","廣運","6568505.00","8775335.00","15343840.00","5086890.00","2264790.00","7351680.00","2470112.00","1929945.00","517081.00","203659.00","0.00","5120797.00","--","--","2871363.00","7992160.00","0.00","0.00","0.00","20.73"
"110/05/29","103","4","6126","信音","2338229.00","1695108.00","4033337.00","2008380.00","234539.00","2242919.00","1136932.00","104057.00","262911.00","70368.00","0.00","1574268.00","--","--","216150.00","1790418.00","0.00","0.00","0.00","13.85"
"110/05/29","103","4","6127","九豪","1079008.00","1436881.00","2515889.00","1274762.00","90986.00","1365748.00","850415.00","291654.00","-142634.00","150706.00","0.00","1150141.00","0.00","--","0.00","1150141.00","0.00","0.00","0.00","13.52"
"110/05/29","103","4","6129","普誠","2020548.00","415694.00","2436242.00","241766.00","47563.00","289329.00","1809437.00","11898.00","339232.00","-14043.00","--","2146524.00","--","--","389.00","2146913.00","0.00","0.00","0.00","11.86"
"110/05/29","103","4","6130","星寶國際","274892.00","124640.00","399532.00","35159.00","606.00","35765.00","267000.00","69747.00","15212.00","1195.00","0.00","353154.00","--","--","10613.00","363767.00","0.00","0.00","0.00","13.23"
"110/05/29","103","4","6134","萬旭","1314507.00","496626.00","1811133.00","788385.00","166391.00","954776.00","898000.00","4480.00","-241658.00","18794.00","--","679616.00","--","--","176741.00","856357.00","0.00","0.00","0.00","7.57"
"110/05/29","103","4","6138","茂達","2034837.00","599611.00","2634448.00","619970.00","26122.00","646092.00","1017275.00","157176.00","686037.00","-40357.00","-42489.00","1777642.00","--","--","210714.00","1988356.00","0.00","0.00","1946221.00","17.82"
"110/05/29","103","4","6140","訊達電腦","700514.00","46127.00","746641.00","221366.00","60265.00","281631.00","383680.00","422.00","66860.00","14048.00","0.00","465010.00","--","--","0.00","465010.00","0.00","0.00","0.00","12.12"
"110/05/29","103","4","6143","振曜","8805439.00","497710.00","9303149.00","6990826.00","109941.00","7100767.00","832809.00","336705.00","917157.00","12406.00","--","2099077.00","--","--","103305.00","2202382.00","0.00","0.00","0.00","25.20"
"110/05/29","103","4","6144","得利影","716248.00","86577.00","802825.00","171536.00","46062.00","217598.00","731178.00","1890.00","-205915.00","-16376.00","--","510777.00","--","--","74450.00","585227.00","0.00","0.00","0.00","6.99"
"110/05/29","103","4","6146","耕興","1866934.00","1919354.00","3786288.00","738974.00","620848.00","1359822.00","839787.00","308441.00","1146870.00","22758.00","--","2317856.00","--","--","108610.00","2426466.00","0.00","0.00","0.00","27.60"
"110/05/29","103","4","6147","頎邦","19250722.00","20841891.00","40092613.00","10646867.00","5482356.00","16129223.00","6491449.00","7201093.00","9170379.00","302131.00","--","23165052.00","--","--","798338.00","23963390.00","0.00","0.00","0.00","35.69"
"110/05/29","103","4","6148","驊宏資","4227180.00","342125.00","4569305.00","3106935.00","137851.00","3244786.00","880000.00","19948.00","49311.00","33076.00","0.00","982335.00","--","--","342184.00","1324519.00","0.00","0.00","0.00","11.16"
"110/05/29","103","4","6150","撼訊","1343549.00","216960.00","1560509.00","1015427.00","43229.00","1058656.00","705796.00","52078.00","-253327.00","-2214.00","-480.00","501853.00","--","--","--","501853.00","0.00","0.00","34000.00","7.11"
"110/05/29","103","4","6151","晉倫","1207814.00","625053.00","1832867.00","652522.00","252534.00","905056.00","552573.00","144319.00","166854.00","64065.00","--","927811.00","--","--","0.00","927811.00","0.00","0.00","0.00","16.79"
"110/05/29","103","4","6154","順發","1409733.00","492770.00","1902503.00","606360.00","2668.00","609028.00","800800.00","3420.00","486150.00","3105.00","0.00","1293475.00","--","--","0.00","1293475.00","0.00","0.00","0.00","16.15"
"110/05/29","103","4","6156","松上","2777088.00","744439.00","3521527.00","1894367.00","13229.00","1907596.00","1001609.00","11949.00","-227795.00","39481.00","0.00","825244.00","--","--","788687.00","1613931.00","0.00","0.00","0.00","8.24"
"110/05/29","103","4","6158","禾昌","2838225.00","1322343.00","4160568.00","1155931.00","211807.00","1367738.00","1134689.00","590539.00","591426.00","498511.00","-22335.00","2792830.00","--","--","--","2792830.00","0.00","0.00","1500000.00","24.94"
"110/05/29","103","4","6160","欣技","993357.00","248290.00","1241647.00","255450.00","21476.00","276926.00","692991.00","4598.00","290181.00","2125.00","-25182.00","964713.00","--","--","8.00","964721.00","0.00","0.00","810000.00","14.09"
"110/05/29","103","4","6161","捷波","2170505.00","944623.00","3115128.00","1461010.00","153493.00","1614503.00","1208333.00","145975.00","105595.00","46840.00","-6118.00","1500625.00","--","--","--","1500625.00","0.00","0.00","727000.00","12.49"
"110/05/29","103","4","6163","華電網","3834590.00","443346.00","4277936.00","2686202.00","141448.00","2827650.00","1034817.00","204028.00","212306.00","-865.00","0.00","1450286.00","0.00","--","0.00","1450286.00","0.00","0.00","0.00","14.01"
"110/05/29","103","4","6167","久正","899458.00","1234639.00","2134097.00","990080.00","275639.00","1265719.00","1621732.00","7027.00","-798223.00","37842.00","--","868378.00","--","--","0.00","868378.00","0.00","0.00","0.00","5.35"
"110/05/29","103","4","6169","昱泉","303159.00","198272.00","501431.00","49179.00","20942.00","70121.00","283790.00","146072.00","-13070.00","1941.00","--","418733.00","--","--","12577.00","431310.00","0.00","0.00","0.00","14.76"
"110/05/29","103","4","6170","統振","2228054.00","991521.00","3219575.00","1185840.00","313344.00","1499184.00","936701.00","105964.00","146636.00","267.00","0.00","1189568.00","0.00","--","530823.00","1720391.00","0.00","0.00","0.00","12.70"
"110/05/29","103","4","6171","亞銳士","1255273.00","7550.00","1262823.00","502175.00","0.00","502175.00","603520.00","166834.00","-9706.00","0.00","0.00","--","--","--","--","760648.00","0.00","0.00","0.00","12.60"
"110/05/29","103","4","6173","信昌電","2371379.00","1437594.00","3808973.00","1045045.00","35951.00","1080996.00","1851163.00","459787.00","339706.00","77321.00","0.00","2727977.00","--","--","--","2727977.00","0.00","0.00","0.00","14.74"
"110/05/29","103","4","6174","安碁","444182.00","268083.00","712265.00","108086.00","9475.00","117561.00","500000.00","--","95397.00","-693.00","--","594704.00","--","--","--","594704.00","0.00","0.00","0.00","11.89"
"110/05/29","103","4","6175","立敦","1414879.00","1864170.00","3279049.00","1090790.00","516310.00","1607100.00","1145736.00","267835.00","190420.00","67958.00","--","1671949.00","--","--","--","1671949.00","0.00","0.00","0.00","14.59"
"110/05/29","103","4","6179","亞通","786975.00","178584.00","965559.00","228489.00","185615.00","414104.00","501563.00","36268.00","12689.00","935.00","--","551455.00","--","--","--","551455.00","0.00","0.00","0.00","10.99"
"110/05/29","103","4","6180","橘子","3639935.00","1598101.00","5238036.00","2630032.00","9742.00","2639774.00","1575936.00","667534.00","128850.00","34898.00","--","2407218.00","--","--","191044.00","2598262.00","0.00","0.00","0.00","15.27"
"110/05/29","103","4","6182","合晶","5257920.00","10906740.00","16164660.00","6352279.00","3202825.00","9555104.00","3834133.00","2656182.00","-421403.00","6860.00","0.00","6075772.00","--","--","533784.00","6609556.00","0.00","0.00","0.00","15.85"
"110/05/29","103","4","6185","幃翔","2505437.00","367085.00","2872522.00","408599.00","243862.00","652461.00","1088447.00","33529.00","914436.00","183649.00","--","2220061.00","--","--","--","2220061.00","0.00","0.00","0.00","20.40"
"110/05/29","103","4","6186","新潤","4673159.00","37435.00","4710594.00","3618242.00","4.00","3618246.00","651793.00","239746.00","247523.00","--","-46714.00","--","--","--","--","1092348.00","0.00","0.00","1656000.00","17.20"
"110/05/29","103","4","6187","萬潤","1515887.00","486226.00","2002113.00","506196.00","37990.00","544186.00","807239.00","290673.00","347395.00","23758.00","-11138.00","1457927.00","--","--","--","1457927.00","0.00","0.00","286000.00","18.12"
"110/05/29","103","4","6188","廣明","18279469.00","5474707.00","23754176.00","14271196.00","289548.00","14560744.00","2783589.00","1997244.00","3689006.00","723593.00","0.00","9193432.00","--","--","0.00","9193432.00","0.00","0.00","0.00","33.03"
"110/05/29","103","4","6190","萬泰科","2535451.00","1341695.00","3877146.00","1891682.00","326470.00","2218152.00","1232608.00","39633.00","66114.00","17631.00","-37386.00","1318600.00","--","--","340394.00","1658994.00","0.00","0.00","4150000.00","11.07"
"110/05/29","103","4","6194","育富","2540765.00","308157.00","2848922.00","99759.00","45420.00","145179.00","1020000.00","47307.00","1582628.00","91791.00","-37983.00","2703743.00","--","--","--","2703743.00","2000000.00","0.00","2000000.00","27.59"
"110/05/29","103","4","6195","詩肯","790914.00","837362.00","1628276.00","307699.00","426600.00","734299.00","439529.00","60000.00","394448.00","0.00","0.00","--","--","--","--","893977.00","0.00","0.00","0.00","20.34"
"110/05/29","103","4","6198","凌泰","85256.00","94328.00","179584.00","28955.00","748.00","29703.00","201354.00","6092.00","-65836.00","4278.00","0.00","145888.00","--","--","3993.00","149881.00","0.00","0.00","0.00","7.25"
"110/05/29","103","4","6199","天品","547111.00","201626.00","748737.00","21310.00","21571.00","42881.00","567600.00","684.00","37463.00","-1238.00","--","604509.00","--","--","101347.00","705856.00","0.00","0.00","0.00","10.65"
"110/05/29","103","4","6203","海韻電","1925276.00","236016.00","2161292.00","506899.00","101073.00","607972.00","799532.00","0.00","746679.00","7001.00","--","1553212.00","--","--","108.00","1553320.00","0.00","0.00","0.00","19.43"
"110/05/29","103","4","6204","艾華","842545.00","237979.00","1080524.00","131050.00","78727.00","209777.00","360970.00","0.00","509236.00","541.00","--","870747.00","--","--","--","870747.00","0.00","0.00","0.00","24.12"
"110/05/29","103","4","6207","雷科","2920005.00","479100.00","3399105.00","1751164.00","147754.00","1898918.00","839546.00","132824.00","383556.00","102876.00","0.00","1458802.00","--","--","41385.00","1500187.00","0.00","0.00","0.00","17.38"
"110/05/29","103","4","6208","日揚","1376860.00","921472.00","2298332.00","519933.00","19800.00","539733.00","1151088.00","210837.00","347404.00","49270.00","--","1758599.00","--","--","--","1758599.00","0.00","0.00","0.00","15.28"
"110/05/29","103","4","6210","慶生","787417.00","303536.00","1090953.00","269856.00","83395.00","353251.00","350480.00","20025.00","367197.00","--","--","--","--","--","--","737702.00","0.00","0.00","0.00","21.05"
