出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"110/05/29","103","4","8234","新漢","5385625.00","4015891.00","1369734.00","--","--","1369734.00","1065746.00","--","303988.00","266171.00","570159.00","82909.00","487250.00","--","--","487250.00","6109.00","--","493359.00","487250.00","--","0.00","493359.00","--","0.00","3.56"
"110/05/29","103","4","8240","華宏","12237590.00","10802668.00","1434922.00","--","--","1434922.00","1041543.00","--","393379.00","-71830.00","321549.00","116840.00","204709.00","--","--","204709.00","165145.00","--","369854.00","205059.00","--","-350.00","370363.00","--","-509.00","2.05"
"110/05/29","103","4","8255","朋程","3479026.00","2377555.00","1101471.00","--","--","1101471.00","405497.00","--","695974.00","33166.00","729140.00","132584.00","596556.00","--","--","596556.00","1739.00","--","598295.00","588899.00","--","7657.00","590638.00","--","7657.00","7.91"
"110/05/29","103","4","8277","商丞","1429583.00","1273446.00","156137.00","--","--","156137.00","242500.00","0.00","-86363.00","29605.00","-56758.00","4346.00","-61104.00","--","--","-61104.00","1881.00","--","-59223.00","-61104.00","0.00","0.00","-59223.00","--","--","-0.67"
"110/05/29","103","4","8279","生展","555899.00","370140.00","185759.00","--","--","185759.00","145600.00","--","40159.00","3422.00","43581.00","8807.00","34774.00","--","--","34774.00","1365.00","--","36139.00","--","--","--","--","--","--","2.04"
"110/05/29","103","4","8284","三竹","900775.00","674501.00","226274.00","--","--","226274.00","176476.00","--","49798.00","51591.00","101389.00","9951.00","91438.00","--","--","91438.00","-802.00","--","90636.00","91438.00","--","--","90636.00","--","--","2.94"
"110/05/29","103","4","8289","泰藝","1616966.00","1282612.00","334354.00","--","--","334354.00","280212.00","--","54142.00","32387.00","86529.00","17672.00","68857.00","--","--","68857.00","44152.00","--","113009.00","69228.00","--","-371.00","112657.00","--","352.00","0.90"
"110/05/29","103","4","8291","尚茂","584708.00","601789.00","-17081.00","--","--","-17081.00","70237.00","--","-87318.00","2804.00","-84514.00","804.00","-85318.00","--","--","-85318.00","1963.00","--","-83355.00","--","--","--","--","--","--","-1.12"
"110/05/29","103","4","8299","群聯","32819532.00","27450298.00","5369234.00","--","--","5369234.00","2579202.00","--","2790032.00","532397.00","3322429.00","541355.00","2781074.00","--","--","2781074.00","-3174.00","--","2777900.00","3201149.00","--","-420075.00","3202083.00","--","-424183.00","17.48"
"110/05/29","103","4","8349","恒耀國際","6838775.00","5221208.00","1617567.00","--","--","1617567.00","1025770.00","--","591797.00","66246.00","658043.00","218622.00","439421.00","--","--","439421.00","144687.00","--","584108.00","303927.00","--","135494.00","378095.00","--","206013.00","3.65"
"110/05/29","103","4","8354","冠好","1140963.00","891485.00","249478.00","--","--","249478.00","200678.00","--","48800.00","73898.00","122698.00","23050.00","99648.00","--","--","99648.00","25694.00","--","125342.00","99648.00","--","--","125342.00","--","--","1.56"
"110/05/29","103","4","8358","金居","3940015.00","3988490.00","-48475.00","--","--","-48475.00","221880.00","--","-270355.00","-47198.00","-317553.00","-6074.00","-311479.00","--","--","-311479.00","-2605.00","--","-314084.00","-298686.00","--","-12793.00","-301291.00","--","-12793.00","-1.42"
"110/05/29","103","4","8383","千附","2966743.00","2233305.00","733438.00","--","--","733438.00","380300.00","--","353138.00","43138.00","396276.00","46180.00","350096.00","--","--","350096.00","3984.00","--","354080.00","350096.00","--","--","354080.00","--","--","3.04"
"110/05/29","103","4","8390","金益鼎","3824060.00","3660410.00","163650.00","--","--","163650.00","190688.00","--","-27038.00","59268.00","32230.00","19642.00","12588.00","--","--","12588.00","42563.00","--","55151.00","37493.00","--","-24905.00","76866.00","--","-21715.00","0.50"
"110/05/29","103","4","8401","白紗科","1420440.00","1041888.00","378552.00","--","--","378552.00","280005.00","--","98547.00","12285.00","110832.00","8179.00","102653.00","--","--","102653.00","9172.00","--","111825.00","102653.00","--","--","111825.00","--","0.00","1.97"
"110/05/29","103","4","8403","盛弘","1968746.00","1590945.00","377801.00","--","--","377801.00","246568.00","943.00","132176.00","15820.00","147996.00","34875.00","113121.00","--","--","113121.00","1941.00","--","115062.00","106255.00","--","6866.00","108193.00","--","6869.00","1.81"
"110/05/29","103","4","8406","金可-KY","5782870.00","2309316.00","3473554.00","--","--","3473554.00","1689075.00","--","1784479.00","-53584.00","1730895.00","284128.00","1446767.00","--","--","1446767.00","264382.00","--","1711149.00","1446767.00","--","--","1711149.00","--","--","15.64"
"110/05/29","103","4","8409","商之器","210985.00","65975.00","145010.00","--","--","145010.00","218406.00","--","-73396.00","1535.00","-71861.00","-4327.00","-67534.00","--","--","-67534.00","1913.00","--","-65621.00","-67534.00","0.00","0.00","-65621.00","0.00","0.00","-2.68"
"110/05/29","103","4","8410","森田","979215.00","679303.00","299912.00","--","--","299912.00","201047.00","--","98865.00","138091.00","236956.00","28648.00","208308.00","--","--","208308.00","1006.00","--","209314.00","--","--","--","--","--","--","5.69"
"110/05/29","103","4","8415","大國鋼","11355055.00","8063137.00","3291918.00","--","--","3291918.00","2563297.00","-170.00","728451.00","-121696.00","606755.00","176847.00","429908.00","--","--","429908.00","325386.00","--","755294.00","429908.00","--","--","755294.00","--","--","0.72"
"110/05/29","103","4","8416","實威","788793.00","322747.00","466046.00","--","--","466046.00","248148.00","--","217898.00","8253.00","226151.00","40580.00","185571.00","--","--","185571.00","2306.00","--","187877.00","185571.00","--","--","187877.00","--","--","7.24"
"110/05/29","103","4","8418","捷必勝-KY","2442107.00","2058969.00","383138.00","--","--","383138.00","280293.00","--","102845.00","-66282.00","36563.00","12446.00","24117.00","--","--","24117.00","29896.00","--","54013.00","24117.00","--","0.00","54013.00","--","0.00","0.38"
"110/05/29","103","4","8420","明揚","1096749.00","977828.00","118921.00","--","--","118921.00","92397.00","2549.00","29073.00","2175.00","31248.00","7972.00","23276.00","--","--","23276.00","--","--","23276.00","--","--","--","--","--","--","0.50"
"110/05/29","103","4","8421","旭源","977375.00","866680.00","110695.00","-1608.00","--","112303.00","230387.00","--","-118084.00","-1751.00","-119835.00","6182.00","-126017.00","--","--","-126017.00","922.00","--","-125095.00","-108298.00","--","-17719.00","-104405.00","--","-20690.00","-2.81"
"110/05/29","103","4","8423","保綠-KY","309362.00","245542.00","63820.00","--","--","63820.00","39166.00","--","24654.00","5106.00","29760.00","6709.00","23051.00","--","--","23051.00","22.00","--","23073.00","23051.00","--","--","23073.00","--","--","1.26"
"110/05/29","103","4","8424","惠普","860212.00","619061.00","241151.00","--","--","241151.00","73043.00","--","168108.00","10457.00","178565.00","33579.00","144986.00","--","--","144986.00","486.00","--","145472.00","144986.00","--","--","145472.00","--","--","4.02"
"110/05/29","103","4","8426","紅木-KY","2093679.00","1484542.00","609137.00","0.00","0.00","609137.00","376150.00","--","232987.00","-2102.00","230885.00","36161.00","194724.00","0.00","--","194724.00","6667.00","--","201391.00","194724.00","--","--","201391.00","--","0.00","4.05"
"110/05/29","103","4","8431","匯鑽科","953132.00","742760.00","210372.00","--","--","210372.00","125874.00","--","84498.00","19851.00","104349.00","32419.00","71930.00","--","--","71930.00","18035.00","--","89965.00","71930.00","--","--","89965.00","--","--","1.96"
"110/05/29","103","4","8432","東生華","561714.00","185453.00","376261.00","0.00","0.00","376261.00","298899.00","--","77362.00","11904.00","89266.00","14826.00","74440.00","--","--","74440.00","0.00","0.00","74440.00","--","--","--","--","--","--","1.94"
"110/05/29","103","4","8433","弘帆","2058555.00","1603433.00","455122.00","--","--","455122.00","263477.00","--","191645.00","57736.00","249381.00","38726.00","210655.00","--","--","210655.00","31923.00","--","242578.00","210732.00","--","-77.00","242655.00","--","-77.00","4.01"
"110/05/29","103","4","8435","鉅邁","637354.00","304687.00","332667.00","--","--","332667.00","206538.00","--","126129.00","10050.00","136179.00","35493.00","100686.00","--","--","100686.00","10527.00","--","111213.00","100686.00","--","--","111213.00","--","--","3.27"
"110/05/29","103","4","8436","大江","1455125.00","975677.00","479448.00","--","--","479448.00","338613.00","--","140835.00","58197.00","199032.00","42205.00","156827.00","--","--","156827.00","19760.00","--","176587.00","158378.00","--","-1551.00","178138.00","--","-1551.00","3.08"
"110/05/29","103","4","8437","大地-KY","477469.00","87017.00","390452.00","--","--","390452.00","130787.00","--","259665.00","25514.00","285179.00","78535.00","206644.00","--","--","206644.00","34204.00","--","240848.00","206644.00","--","--","240848.00","--","--","7.19"
"110/05/29","103","4","8440","綠電","734431.00","674127.00","60304.00","--","--","60304.00","58069.00","--","2235.00","37150.00","39385.00","7705.00","31680.00","--","--","31680.00","4899.00","--","36579.00","31680.00","--","--","36579.00","--","--","1.02"
"110/05/29","103","4","8444","綠河-KY","2338204.00","1734093.00","604111.00","--","--","604111.00","297488.00","--","306623.00","-54587.00","252036.00","-233.00","252269.00","--","--","252269.00","88993.00","--","341262.00","261604.00","--","-9335.00","351188.00","--","-9926.00","3.93"
"110/05/29","103","4","8446","華研","960379.00","573188.00","387191.00","--","--","387191.00","227219.00","--","159972.00","66170.00","226142.00","33626.00","192516.00","--","--","192516.00","759.00","--","193275.00","192254.00","--","262.00","193034.00","--","241.00","5.43"
"110/05/29","103","4","8450","霹靂","654664.00","584943.00","69721.00","--","--","69721.00","180457.00","--","-110736.00","24535.00","-86201.00","21559.00","-107760.00","--","--","-107760.00","1290.00","--","-106470.00","19107.00","--","-126867.00","20397.00","--","-126867.00","0.48"
"110/05/29","103","4","8455","大拓-KY","1457922.00","1280103.00","177819.00","--","--","177819.00","142124.00","--","35695.00","6585.00","42280.00","4666.00","37614.00","0.00","--","37614.00","-19720.00","--","17894.00","37614.00","--","--","17894.00","--","--","2.15"
"110/05/29","103","4","8472","夠麻吉","591554.00","37072.00","554482.00","--","--","554482.00","470456.00","--","84026.00","11685.00","95711.00","12610.00","83101.00","--","--","83101.00","--","--","83101.00","83101.00","--","--","83101.00","--","--","4.84"
"110/05/29","103","4","8905","裕國","4285301.00","3313107.00","972194.00","--","--","972194.00","271178.00","--","701016.00","10390.00","711406.00","70099.00","641307.00","--","--","641307.00","-10345.00","--","630962.00","496413.00","--","144894.00","485936.00","--","145026.00","4.67"
"110/05/29","103","4","8906","花王","192793.00","174433.00","18360.00","--","--","18360.00","28321.00","--","-9961.00","-63.00","-10024.00","--","-10024.00","--","--","-10024.00","-1764.00","--","-11788.00","-10024.00","--","--","-11788.00","--","--","-0.21"
"110/05/29","103","4","8908","欣雄","6003907.00","5592541.00","411366.00","--","--","411366.00","93440.00","--","317926.00","-2947.00","314979.00","53492.00","261487.00","--","--","261487.00","-368.00","--","261119.00","--","--","--","--","--","--","2.11"
"110/05/29","103","4","8916","光隆","9008172.00","7640678.00","1367494.00","0.00","0.00","1367494.00","877774.00","0.00","489720.00","15502.00","505222.00","123482.00","381740.00","0.00","--","381740.00","103924.00","--","485664.00","382186.00","--","-446.00","486173.00","--","-509.00","4.00"
"110/05/29","103","4","8917","欣泰","2051123.00","1814198.00","236925.00","--","--","236925.00","82164.00","--","154761.00","12616.00","167377.00","28506.00","138871.00","--","--","138871.00","-2070.00","--","136801.00","138871.00","--","--","136801.00","--","--","1.14"
"110/05/29","103","4","8921","沈氏","721509.00","594153.00","127356.00","--","--","127356.00","72591.00","--","54765.00","11842.00","66607.00","10696.00","55911.00","--","--","55911.00","2506.00","--","58417.00","--","--","--","--","--","--","1.20"
"110/05/29","103","4","8923","時報","358698.00","183100.00","175598.00","--","--","175598.00","152277.00","--","23321.00","11158.00","34479.00","5470.00","29009.00","--","--","29009.00","14761.00","--","43770.00","29009.00","--","--","43770.00","--","--","0.95"
"110/05/29","103","4","8924","大田","4288568.00","3744444.00","544124.00","--","--","544124.00","550601.00","430.00","-6047.00","-32810.00","-38857.00","-2330.00","-36527.00","--","--","-36527.00","62685.00","--","26158.00","-60399.00","--","23872.00","-10194.00","--","36352.00","-0.50"
"110/05/29","103","4","8927","北基","3892704.00","3563761.00","328943.00","--","--","328943.00","393024.00","--","-64081.00","-1402.00","-65483.00","-607.00","-64876.00","--","--","-64876.00","-211.00","--","-65087.00","-64876.00","--","--","-65087.00","--","--","-0.55"
"110/05/29","103","4","8928","鉅明","2168427.00","1740686.00","427741.00","--","--","427741.00","205268.00","--","222473.00","4627.00","227100.00","10940.00","216160.00","--","--","216160.00","838.00","--","216998.00","216160.00","--","--","216998.00","--","--","4.25"
"110/05/29","103","4","8929","富堡","1276215.00","1036733.00","239482.00","--","--","239482.00","182922.00","--","56560.00","18003.00","74563.00","26551.00","48012.00","--","--","48012.00","17604.00","--","65616.00","46944.00","--","1068.00","61212.00","--","4404.00","1.37"
"110/05/29","103","4","8930","青鋼","1371857.00","1103430.00","268427.00","--","--","268427.00","229815.00","--","38612.00","5567.00","44179.00","17527.00","26652.00","--","--","26652.00","10569.00","--","37221.00","26652.00","--","--","37221.00","--","--","0.40"
"110/05/29","103","4","8931","大汽電","1393171.00","1150277.00","242894.00","--","--","242894.00","79965.00","0.00","162929.00","-1282.00","161647.00","27208.00","134439.00","--","--","134439.00","12651.00","--","147090.00","134439.00","--","--","147090.00","--","--","1.26"
"110/05/29","103","4","8932","宏大","1114195.00","932456.00","181739.00","--","--","181739.00","139023.00","--","42716.00","2733.00","45449.00","7630.00","37819.00","--","--","37819.00","7493.00","--","45312.00","37819.00","--","0.00","45312.00","--","0.00","0.77"
"110/05/29","103","4","8933","愛地雅","4266937.00","3746873.00","520064.00","--","--","520064.00","434278.00","--","85786.00","95366.00","181152.00","50309.00","130843.00","--","--","130843.00","66161.00","--","197004.00","127172.00","--","3671.00","193333.00","--","3671.00","0.87"
"110/05/29","103","4","8935","邦泰","737622.00","680688.00","56934.00","0.00","0.00","56934.00","145422.00","--","-88488.00","-13093.00","-101581.00","16622.00","-118203.00","--","--","-118203.00","1226.00","--","-116977.00","-113012.00","--","-5191.00","-111786.00","--","-5191.00","-0.94"
"110/05/29","103","4","8936","國統","3959465.00","3166802.00","792663.00","--","--","792663.00","201169.00","--","591494.00","164727.00","756221.00","141852.00","614369.00","--","--","614369.00","-127683.00","--","486686.00","618162.00","0.00","-3793.00","481559.00","--","5127.00","3.31"
