出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,待註銷股本股數（單位：股）,預收股款（權益項下）之約當發行股數（單位：股）,母公司暨子公司所持有之母公司庫藏股股數（單位：股）,每股參考淨值
"110/05/29","104","4","8044","網家","9359296.00","597585.00","9956881.00","4215202.00","14426.00","4229628.00","998549.00","2498301.00","1510362.00","-4270.00","--","5002942.00","--","--","724311.00","5727253.00","0.00","0.00","0.00","50.10"
"110/05/29","104","4","8047","星雲","504446.00","171954.00","676400.00","120440.00","9815.00","130255.00","414738.00","8591.00","116593.00","6223.00","--","546145.00","--","--","--","546145.00","0.00","0.00","0.00","13.17"
"110/05/29","104","4","8048","德勝","992361.00","187077.00","1179438.00","337049.00","18909.00","355958.00","519325.00","40816.00","290708.00","-24548.00","-2821.00","823480.00","--","--","--","823480.00","0.00","0.00","219000.00","15.92"
"110/05/29","104","4","8049","晶采","1059488.00","635426.00","1694914.00","297361.00","39481.00","336842.00","1215343.00","21197.00","148228.00","7708.00","-34404.00","1358072.00","--","--","0.00","1358072.00","0.00","0.00","3693000.00","11.52"
"110/05/29","104","4","8050","廣積","2472327.00","1479940.00","3952267.00","929536.00","154332.00","1083868.00","1138488.00","594490.00","1242120.00","2209.00","-412733.00","2564574.00","--","--","303825.00","2868399.00","--","0.00","7535000.00","24.12"
"110/05/29","104","4","8054","安國","2234672.00","446579.00","2681251.00","412477.00","2240.00","414717.00","787652.00","798087.00","475026.00","-7160.00","-60332.00","1993273.00","--","--","273261.00","2266534.00","0.00","0.00","1996000.00","25.96"
"110/05/29","104","4","8059","凱碩","869860.00","562346.00","1432206.00","434428.00","--","434428.00","911180.00","2633.00","134306.00","12945.00","-63286.00","997778.00","--","--","0.00","997778.00","0.00","0.00","5000000.00","11.59"
"110/05/29","104","4","8064","東捷","3679483.00","1222549.00","4902032.00","2349812.00","427015.00","2776827.00","1337198.00","367109.00","267881.00","-17803.00","0.00","1954385.00","--","--","170820.00","2125205.00","0.00","0.00","0.00","14.62"
"110/05/29","104","4","8066","來思達","1516931.00","115723.00","1632654.00","891253.00","25110.00","916363.00","251269.00","80326.00","220597.00","30181.00","--","582373.00","0.00","--","133918.00","716291.00","0.00","0.00","0.00","23.18"
"110/05/29","104","4","8067","志旭","410819.00","253693.00","664512.00","296180.00","61452.00","357632.00","447554.00","2365.00","-57906.00","-84987.00","--","307026.00","--","--","-146.00","306880.00","0.00","0.00","0.00","6.86"
"110/05/29","104","4","8068","全達","464853.00","158303.00","623156.00","511375.00","5649.00","517024.00","306600.00","0.00","-200997.00","529.00","0.00","106132.00","--","--","0.00","106132.00","0.00","0.00","0.00","3.46"
"110/05/29","104","4","8069","元太","13730805.00","19694421.00","33425226.00","6036805.00","804891.00","6841696.00","11404677.00","10071578.00","4122865.00","1080691.00","0.00","26679811.00","--","--","-96281.00","26583530.00","--","0.00","0.00","23.39"
"110/05/29","104","4","8071","能率網通","1269247.00","728250.00","1997497.00","924261.00","189141.00","1113402.00","518543.00","229873.00","22742.00","19699.00","0.00","790857.00","--","--","93238.00","884095.00","--","0.00","0.00","15.25"
"110/05/29","104","4","8074","鉅橡","936141.00","902071.00","1838212.00","292336.00","431928.00","724264.00","658442.00","174877.00","289414.00","-3936.00","-38796.00","1080001.00","--","--","33947.00","1113948.00","0.00","647033.00","2350000.00","17.01"
"110/05/29","104","4","8076","伍豐","3384798.00","3873202.00","7258000.00","2165444.00","36153.00","2201597.00","2403219.00","2194585.00","626777.00","96532.00","-331813.00","4989300.00","--","--","67103.00","5056403.00","0.00","4940002.00","3155000.00","21.04"
"110/05/29","104","4","8077","洛碁","118901.00","1782397.00","1901298.00","824288.00","515825.00","1340113.00","502949.00","69871.00","-11635.00","--","--","561185.00","--","--","--","561185.00","0.00","0.00","0.00","11.16"
"110/05/29","104","4","8080","永利聯合","507111.00","791355.00","1298466.00","216117.00","318913.00","535030.00","639916.00","25160.00","-75747.00","17608.00","-8.00","606929.00","--","--","156507.00","763436.00","--","0.00","1000.00","9.48"
"110/05/29","104","4","8083","瑞穎","614174.00","809732.00","1423906.00","347063.00","9356.00","356419.00","351332.00","215705.00","500450.00","0.00","--","--","--","--","--","1067487.00","0.00","0.00","0.00","30.38"
"110/05/29","104","4","8084","巨虹","1108348.00","210838.00","1319186.00","481632.00","268308.00","749940.00","539365.00","76533.00","-68596.00","3197.00","--","550499.00","--","--","18747.00","569246.00","0.00","0.00","0.00","10.21"
"110/05/29","104","4","8085","福華","2048998.00","1267691.00","3316689.00","1155259.00","1159268.00","2314527.00","1572572.00","48716.00","-662666.00","43540.00","--","1002162.00","--","--","0.00","1002162.00","0.00","0.00","0.00","6.37"
"110/05/29","104","4","8086","宏捷科","2625665.00","1444913.00","4070578.00","843577.00","36057.00","879634.00","1403191.00","535134.00","1252619.00","--","--","--","--","--","--","3190944.00","0.00","0.00","0.00","22.74"
"110/05/29","104","4","8087","華鎂鑫","185437.00","250966.00","436403.00","49335.00","84939.00","134274.00","298690.00","15441.00","-8346.00","-3656.00","--","302129.00","--","--","0.00","302129.00","0.00","0.00","0.00","10.12"
"110/05/29","104","4","8088","品安","585852.00","476081.00","1061933.00","123020.00","48656.00","171676.00","578595.00","176769.00","133521.00","1372.00","--","--","--","--","--","890257.00","0.00","0.00","0.00","15.39"
"110/05/29","104","4","8089","康全電訊","710335.00","125729.00","836064.00","285544.00","1462.00","287006.00","401683.00","52384.00","64943.00","30048.00","--","549058.00","--","--","0.00","549058.00","--","0.00","0.00","13.67"
"110/05/29","104","4","8091","翔名","2522058.00","1157945.00","3680003.00","1340936.00","70.00","1341006.00","606802.00","1089897.00","630537.00","2698.00","0.00","2329934.00","--","--","9063.00","2338997.00","--","0.00","0.00","38.40"
"110/05/29","104","4","8092","建暐","483277.00","288068.00","771345.00","248700.00","102853.00","351553.00","388506.00","62995.00","-31972.00","263.00","--","419792.00","--","--","--","419792.00","0.00","0.00","0.00","10.81"
"110/05/29","104","4","8093","保銳","384626.00","347222.00","731848.00","193190.00","45674.00","238864.00","642085.00","19276.00","-169269.00","887.00","0.00","492979.00","--","--","5.00","492984.00","0.00","0.00","0.00","7.68"
"110/05/29","104","4","8096","擎亞","6648589.00","362035.00","7010624.00","4555396.00","16008.00","4571404.00","1222627.00","804688.00","406394.00","16902.00","--","2450611.00","--","--","-11391.00","2439220.00","0.00","0.00","0.00","20.04"
"110/05/29","104","4","8097","常珵","19474.00","435199.00","454673.00","104713.00","95659.00","200372.00","266743.00","711.00","-14984.00","1831.00","--","254301.00","--","--","0.00","254301.00","0.00","0.00","0.00","9.53"
"110/05/29","104","4","8099","大世科","1785367.00","302697.00","2088064.00","991250.00","130699.00","1121949.00","672000.00","587.00","280496.00","6251.00","0.00","959334.00","0.00","--","6781.00","966115.00","0.00","0.00","0.00","14.28"
"110/05/29","104","4","8107","大億金茂","1941094.00","1193009.00","3134103.00","788298.00","549085.00","1337383.00","993350.00","73197.00","335335.00","46575.00","0.00","1448457.00","--","--","348263.00","1796720.00","0.00","0.00","0.00","14.58"
"110/05/29","104","4","8109","博大","2247973.00","237997.00","2485970.00","1189549.00","76229.00","1265778.00","600441.00","38841.00","594526.00","8171.00","-21787.00","1220192.00","--","--","0.00","1220192.00","0.00","0.00","400000.00","20.46"
"110/05/29","104","4","8111","立碁","663674.00","1082330.00","1746004.00","513614.00","123315.00","636929.00","1171022.00","664.00","-140581.00","73516.00","0.00","1104621.00","0.00","--","4454.00","1109075.00","0.00","0.00","0.00","9.43"
"110/05/29","104","4","8121","越峰","2545411.00","3194654.00","5740065.00","1622891.00","1200098.00","2822989.00","1824227.00","463936.00","-146605.00","6484.00","--","2148042.00","--","--","769034.00","2917076.00","0.00","0.00","0.00","11.78"
"110/05/29","104","4","8147","正淩","571036.00","334648.00","905684.00","272180.00","72925.00","345105.00","248566.00","137292.00","167175.00","7546.00","0.00","560579.00","0.00","--","0.00","560579.00","0.00","0.00","0.00","24.16"
"110/05/29","104","4","8155","博智","1021365.00","806835.00","1828200.00","497353.00","21300.00","518653.00","497560.00","427325.00","384593.00","69.00","0.00","1309547.00","--","--","--","1309547.00","0.00","0.00","0.00","26.32"
"110/05/29","104","4","8171","天宇","1277497.00","260443.00","1537940.00","823957.00","43172.00","867129.00","528492.00","295930.00","-136098.00","-99.00","-17414.00","670811.00","--","--","--","670811.00","--","0.00","1356000.00","13.03"
"110/05/29","104","4","8176","智捷","1040012.00","683891.00","1723903.00","754472.00","36414.00","790886.00","791000.00","53741.00","-99297.00","21432.00","-2703.00","764173.00","--","--","168844.00","933017.00","0.00","0.00","637000.00","9.74"
"110/05/29","104","4","8182","加高","2548672.00","1658999.00","4207671.00","953776.00","587243.00","1541019.00","1070412.00","742948.00","833245.00","9786.00","--","2656391.00","--","--","10261.00","2666652.00","0.00","0.00","0.00","24.82"
"110/05/29","104","4","8183","精星","1855517.00","882836.00","2738353.00","1232014.00","130268.00","1362282.00","1160911.00","147087.00","70411.00","15863.00","-18201.00","1376071.00","--","--","--","1376071.00","--","0.00","2000000.00","12.06"
"110/05/29","104","4","8234","新漢","2657121.00","1951429.00","4608550.00","1842703.00","388483.00","2231186.00","1402625.00","342728.00","623228.00","4711.00","--","2373292.00","--","--","4072.00","2377364.00","0.00","137000.00","0.00","16.92"
"110/05/29","104","4","8240","華宏","6743553.00","2947394.00","9690947.00","3372245.00","1618454.00","4990699.00","1000044.00","2062749.00","1474244.00","125994.00","--","4663031.00","--","--","37217.00","4700248.00","--","0.00","0.00","46.63"
"110/05/29","104","4","8255","朋程","1632621.00","2124492.00","3757113.00","697039.00","8867.00","705906.00","748650.00","911187.00","1385424.00","5946.00","0.00","3051207.00","--","--","0.00","3051207.00","--","0.00","0.00","40.76"
"110/05/29","104","4","8277","商丞","912305.00","584464.00","1496769.00","67445.00","291479.00","358924.00","916288.00","380701.00","-161413.00","2269.00","0.00","1137845.00","0.00","--","0.00","1137845.00","0.00","0.00","0.00","12.42"
"110/05/29","104","4","8279","生展","318384.00","497134.00","815518.00","200570.00","213454.00","414024.00","185598.00","32818.00","183078.00","--","--","--","--","--","--","401494.00","0.00","0.00","0.00","21.63"
"110/05/29","104","4","8284","三竹","534425.00","163845.00","698270.00","240043.00","3548.00","243591.00","360000.00","692.00","93987.00","--","--","--","--","--","--","454679.00","0.00","0.00","0.00","12.63"
"110/05/29","104","4","8289","泰藝","1471430.00","585520.00","2056950.00","439444.00","113610.00","553054.00","775344.00","385617.00","297152.00","44312.00","-8329.00","1494096.00","--","--","9800.00","1503896.00","0.00","0.00","588000.00","19.42"
"110/05/29","104","4","8291","尚茂","397225.00","379583.00","776808.00","283241.00","100254.00","383495.00","760240.00","0.00","-366927.00","0.00","--","--","--","--","--","393313.00","0.00","0.00","0.00","5.17"
"110/05/29","104","4","8299","群聯","24823621.00","3595166.00","28418787.00","7799912.00","69013.00","7868925.00","1973740.00","6514569.00","11951378.00","-111358.00","--","20328329.00","--","--","221533.00","20549862.00","--","0.00","0.00","102.99"
"110/05/29","104","4","8342","益張","740903.00","766015.00","1506918.00","839093.00","114046.00","953139.00","265427.00","39771.00","225611.00","1641.00","--","532450.00","--","--","21329.00","553779.00","--","0.00","0.00","20.06"
"110/05/29","104","4","8349","恒耀國際","5133725.00","5332389.00","10466114.00","3199260.00","3059791.00","6259051.00","915255.00","1138672.00","723223.00","3361.00","-44606.00","2735905.00","--","--","1471158.00","4207063.00","--","0.00","499000.00","30.06"
"110/05/29","104","4","8354","冠好","1100982.00","1419446.00","2520428.00","524799.00","581321.00","1106120.00","637437.00","58939.00","659836.00","58096.00","--","1414308.00","--","--","--","1414308.00","0.00","0.00","0.00","22.19"
"110/05/29","104","4","8358","金居","1973976.00","2992334.00","4966310.00","1862584.00","1493923.00","3356507.00","2105880.00","131955.00","-660987.00","-7329.00","0.00","1569519.00","--","--","40284.00","1609803.00","0.00","0.00","0.00","7.45"
"110/05/29","104","4","8383","千附","2702610.00","1868548.00","4571158.00","1399879.00","175724.00","1575603.00","1181925.00","877793.00","949647.00","-8605.00","-5205.00","2995555.00","--","--","--","2995555.00","0.00","0.00","281759.00","25.41"
"110/05/29","104","4","8390","金益鼎","1908584.00","1039462.00","2948046.00","594508.00","486669.00","1081177.00","949680.00","619879.00","160722.00","51634.00","--","1781915.00","0.00","--","84954.00","1866869.00","0.00","0.00","0.00","18.76"
"110/05/29","104","4","8401","白紗科","739266.00","836745.00","1576011.00","406887.00","278025.00","684912.00","601117.00","156181.00","129263.00","4538.00","0.00","891099.00","--","--","0.00","891099.00","0.00","31976.00","0.00","14.82"
"110/05/29","104","4","8403","盛弘","1594643.00","1208501.00","2803144.00","776720.00","145643.00","922363.00","742875.00","742435.00","296012.00","32531.00","-57135.00","1756718.00","--","--","124063.00","1880781.00","--","9603622.00","1491000.00","24.13"
"110/05/29","104","4","8406","金可-KY","10479421.00","5451891.00","15931312.00","5611140.00","339690.00","5950830.00","926975.00","3167374.00","5545285.00","437465.00","-96617.00","9980482.00","--","--","--","9980482.00","--","0.00","247000.00","107.95"
"110/05/29","104","4","8409","商之器","213206.00","313575.00","526781.00","60972.00","6816.00","67788.00","280000.00","172262.00","-6203.00","12934.00","--","458993.00","--","--","--","458993.00","--","0.00","0.00","16.39"
"110/05/29","104","4","8410","森田","812938.00","731872.00","1544810.00","205232.00","92320.00","297552.00","365892.00","324441.00","556925.00","0.00","0.00","--","--","--","--","1247258.00","0.00","0.00","0.00","34.09"
"110/05/29","104","4","8415","大國鋼","10745115.00","3107330.00","13852445.00","5227453.00","1291048.00","6518501.00","6000000.00","275000.00","799480.00","259464.00","--","7333944.00","--","--","--","7333944.00","0.00","0.00","0.00","12.22"
"110/05/29","104","4","8416","實威","781368.00","259193.00","1040561.00","221739.00","31121.00","252860.00","256461.00","132625.00","395570.00","3045.00","--","787701.00","--","--","--","787701.00","0.00","0.00","0.00","30.71"
"110/05/29","104","4","8418","捷必勝-KY","1197235.00","3813572.00","5010807.00","1660946.00","1527628.00","3188574.00","679950.00","1227359.00","-57214.00","-28301.00","0.00","1821794.00","--","--","439.00","1822233.00","0.00","0.00","0.00","26.79"
"110/05/29","104","4","8420","明揚","404294.00","539844.00","944138.00","167502.00","296.00","167798.00","509900.00","67879.00","198561.00","--","--","--","--","--","--","776340.00","0.00","0.00","0.00","15.23"
"110/05/29","104","4","8421","旭源","876010.00","1035351.00","1911361.00","756182.00","589593.00","1345775.00","445024.00","62965.00","34186.00","-9291.00","0.00","532884.00","--","--","32702.00","565586.00","--","0.00","0.00","11.97"
"110/05/29","104","4","8423","保綠-KY","162609.00","473186.00","635795.00","68858.00","269699.00","338557.00","188728.00","59977.00","100939.00","-52406.00","0.00","297238.00","--","--","0.00","297238.00","0.00","0.00","0.00","15.75"
"110/05/29","104","4","8424","惠普","649920.00","371121.00","1021041.00","129988.00","11840.00","141828.00","360544.00","58510.00","460159.00","--","--","879213.00","--","--","--","879213.00","0.00","0.00","0.00","24.39"
"110/05/29","104","4","8426","紅木-KY","1002401.00","549484.00","1551885.00","563607.00","35223.00","598830.00","483000.00","313601.00","323159.00","-142515.00","-24190.00","953055.00","--","--","--","953055.00","0.00","0.00","450000.00","19.92"
"110/05/29","104","4","8431","匯鑽科","911462.00","683227.00","1594689.00","350202.00","232896.00","583098.00","427260.00","606040.00","-40845.00","30017.00","-10881.00","1011591.00","--","--","--","1011591.00","--","0.00","557000.00","23.99"
"110/05/29","104","4","8432","東生華","955275.00","505955.00","1461230.00","98741.00","--","98741.00","383981.00","458977.00","167682.00","351849.00","--","--","--","--","--","1362489.00","--","0.00","0.00","35.48"
"110/05/29","104","4","8433","弘帆","1132432.00","699493.00","1831925.00","499000.00","30526.00","529526.00","525776.00","107037.00","551926.00","110969.00","--","1295708.00","--","--","6691.00","1302399.00","--","0.00","0.00","24.64"
"110/05/29","104","4","8435","鉅邁","674343.00","225276.00","899619.00","123582.00","23291.00","146873.00","317004.00","112496.00","311419.00","11827.00","--","752746.00","--","--","--","752746.00","0.00","0.00","0.00","23.75"
"110/05/29","104","4","8436","大江","1917085.00","1251059.00","3168144.00","632450.00","281062.00","913512.00","652765.00","1176135.00","410135.00","-129.00","--","2238906.00","--","--","15726.00","2254632.00","0.00","40736.00","0.00","36.56"
"110/05/29","104","4","8437","大地-KY","1100269.00","622359.00","1722628.00","177127.00","50928.00","228055.00","325726.00","341742.00","779382.00","69363.00","-21640.00","1494573.00","--","--","--","1494573.00","0.00","0.00","193000.00","46.16"
"110/05/29","104","4","8440","綠電","223843.00","253831.00","477674.00","33174.00","37077.00","70251.00","310145.00","10000.00","77615.00","9663.00","0.00","407423.00","--","--","0.00","407423.00","0.00","0.00","0.00","13.14"
"110/05/29","104","4","8444","綠河-KY","711934.00","3448278.00","4160212.00","684642.00","1358743.00","2043385.00","740300.00","950159.00","547398.00","-104470.00","--","2133387.00","--","--","-16560.00","2116827.00","--","0.00","0.00","28.82"
"110/05/29","104","4","8446","華研","726082.00","1143305.00","1869387.00","437652.00","416818.00","854470.00","424800.00","325959.00","297935.00","-37112.00","--","1011582.00","--","--","3335.00","1014917.00","0.00","0.00","0.00","23.81"
"110/05/29","104","4","8450","霹靂","1890892.00","333187.00","2224079.00","144571.00","619212.00","763783.00","439149.00","775393.00","286322.00","-9841.00","-105409.00","1385614.00","--","--","74682.00","1460296.00","0.00","34883.00","1312000.00","32.52"
"110/05/29","104","4","8455","大拓-KY","797765.00","211755.00","1009520.00","589157.00","97784.00","686941.00","224252.00","16614.00","67199.00","14514.00","--","322579.00","0.00","--","--","322579.00","--","6000.00","0.00","14.39"
"110/05/29","104","4","8472","夠麻吉","762836.00","278943.00","1041779.00","700471.00","14927.00","715398.00","177979.00","43862.00","104540.00","--","--","326381.00","--","--","--","326381.00","0.00","0.00","0.00","18.34"
"110/05/29","104","4","8476","台境","546007.00","360498.00","906505.00","266577.00","119243.00","385820.00","260710.00","226090.00","33979.00","-94.00","--","520685.00","--","--","0.00","520685.00","--","0.00","0.00","19.97"
"110/05/29","104","4","8477","創業家","506112.00","5190.00","511302.00","280194.00","--","280194.00","157385.00","27483.00","46240.00","--","--","--","--","--","--","231108.00","--","0.00","0.00","14.68"
"110/05/29","104","4","8489","三貝德","313921.00","107813.00","421734.00","75230.00","26213.00","101443.00","176450.00","74520.00","69321.00","--","--","--","--","--","--","320291.00","--","0.00","0.00","18.15"
"110/05/29","104","4","8905","裕國","3333304.00","1054520.00","4387824.00","1700731.00","340535.00","2041266.00","1194400.00","229577.00","739486.00","15531.00","-36820.00","2142174.00","--","--","204384.00","2346558.00","0.00","0.00","4123000.00","18.58"
"110/05/29","104","4","8906","花王","122408.00","350824.00","473232.00","68668.00","36112.00","104780.00","513216.00","60981.00","-151904.00","-2.00","-53839.00","368452.00","--","--","--","368452.00","0.00","0.00","2830524.00","7.60"
"110/05/29","104","4","8908","欣雄","1046304.00","2457077.00","3503381.00","1431763.00","352696.00","1784459.00","1365274.00","3038.00","350610.00","0.00","--","--","--","--","--","1718922.00","--","0.00","0.00","12.59"
"110/05/29","104","4","8916","光隆","4313836.00","1736117.00","6049953.00","2021854.00","725971.00","2747825.00","1064690.00","953204.00","1141621.00","140429.00","--","3299944.00","--","--","2184.00","3302128.00","--","0.00","0.00","30.99"
"110/05/29","104","4","8917","欣泰","1665562.00","1647237.00","3312799.00","969198.00","550776.00","1519974.00","1222032.00","--","547457.00","23336.00","--","1792825.00","--","--","--","1792825.00","--","0.00","0.00","14.67"
"110/05/29","104","4","8921","沈氏","497566.00","518456.00","1016022.00","162482.00","26878.00","189360.00","465922.00","252343.00","108397.00","0.00","--","--","--","--","--","826662.00","0.00","0.00","0.00","17.74"
"110/05/29","104","4","8923","時報","488871.00","234305.00","723176.00","264883.00","23772.00","288655.00","303758.00","12800.00","109179.00","8784.00","0.00","434521.00","--","--","0.00","434521.00","0.00","0.00","0.00","14.30"
"110/05/29","104","4","8924","大田","2654052.00","1034054.00","3688106.00","1170244.00","291325.00","1461569.00","1212633.00","101239.00","508422.00","187785.00","--","2010079.00","--","--","216458.00","2226537.00","0.00","0.00","0.00","16.58"
"110/05/29","104","4","8927","北基","282847.00","3016037.00","3298884.00","922200.00","393217.00","1315417.00","1918332.00","74242.00","-22861.00","0.00","0.00","1969713.00","--","--","13754.00","1983467.00","--","0.00","0.00","10.27"
"110/05/29","104","4","8928","鉅明","968508.00","774961.00","1743469.00","767065.00","224067.00","991132.00","508540.00","0.00","266446.00","-22649.00","--","752337.00","--","--","--","752337.00","0.00","0.00","0.00","14.79"
"110/05/29","104","4","8929","富堡","992702.00","317590.00","1310292.00","343126.00","70058.00","413184.00","350594.00","250292.00","221986.00","16862.00","--","839734.00","--","--","57374.00","897108.00","0.00","0.00","0.00","23.95"
"110/05/29","104","4","8930","青鋼","555191.00","1070327.00","1625518.00","203544.00","482763.00","686307.00","700132.00","128514.00","160096.00","13882.00","-63413.00","939211.00","0.00","--","0.00","939211.00","0.00","0.00","3906000.00","14.21"
"110/05/29","104","4","8931","大汽電","714000.00","2068094.00","2782094.00","554892.00","593882.00","1148774.00","1119550.00","0.00","505916.00","7854.00","--","1633320.00","0.00","--","0.00","1633320.00","0.00","0.00","0.00","14.59"
"110/05/29","104","4","8932","宏大","751992.00","643157.00","1395149.00","753452.00","186905.00","940357.00","488000.00","3778.00","-9226.00","-27760.00","0.00","454792.00","--","--","0.00","454792.00","0.00","0.00","0.00","9.32"
"110/05/29","104","4","8933","愛地雅","4887385.00","1377749.00","6265134.00","3148143.00","595712.00","3743855.00","1483767.00","146608.00","822620.00","41942.00","0.00","2494937.00","--","--","26342.00","2521279.00","0.00","0.00","0.00","16.81"
"110/05/29","104","4","8935","邦泰","719927.00","918612.00","1638539.00","256649.00","462583.00","719232.00","1203064.00","0.00","-290846.00","3745.00","--","915963.00","--","--","3344.00","919307.00","--","0.00","0.00","7.61"
"110/05/29","104","4","8936","國統","7650887.00","3645645.00","11296532.00","4181612.00","1650423.00","5832035.00","2150825.00","1305250.00","1472760.00","5129.00","0.00","4933964.00","--","--","530533.00","5464497.00","0.00","0.00","0.00","22.94"
"110/05/29","104","4","8937","合騏","626595.00","261213.00","887808.00","75178.00","18498.00","93676.00","724788.00","1523.00","67897.00","1250.00","-1326.00","794132.00","--","--","--","794132.00","--","0.00","100000.00","10.97"
"110/05/29","104","4","8938","明安","3873481.00","2052546.00","5926027.00","2255629.00","131109.00","2386738.00","1333757.00","731095.00","1066686.00","65614.00","0.00","3197152.00","--","--","342137.00","3539289.00","0.00","0.00","0.00","23.97"
"110/05/29","104","4","8941","關中","831434.00","918266.00","1749700.00","941616.00","46118.00","987734.00","214098.00","56829.00","202628.00","286120.00","--","759675.00","--","--","2291.00","761966.00","--","0.00","0.00","35.48"
"110/05/29","104","4","8942","森鉅","5029031.00","4863357.00","9892388.00","2468475.00","53493.00","2521968.00","1553501.00","2436956.00","2238077.00","-22683.00","0.00","6205851.00","--","--","1164569.00","7370420.00","--","0.00","0.00","39.95"
"110/05/29","104","4","9949","琉園","565577.00","279494.00","845071.00","130246.00","57673.00","187919.00","470334.00","114636.00","57971.00","14211.00","0.00","657152.00","--","--","0.00","657152.00","0.00","0.00","0.00","13.97"
"110/05/29","104","4","9950","萬國通","1646817.00","2027891.00","3674708.00","1294225.00","1260330.00","2554555.00","650590.00","240300.00","222788.00","6475.00","--","1120153.00","--","--","--","1120153.00","--","0.00","0.00","17.22"
"110/05/29","104","4","9951","皇田","2424595.00","1557040.00","3981635.00","1046685.00","878676.00","1925361.00","749000.00","3082.00","1277557.00","26635.00","--","2056274.00","--","--","--","2056274.00","0.00","0.00","0.00","27.45"
"110/05/29","104","4","9960","邁達康","686482.00","27786.00","714268.00","210143.00","49450.00","259593.00","335925.00","35133.00","104788.00","-21171.00","0.00","454675.00","--","--","0.00","454675.00","0.00","0.00","0.00","13.54"
"110/05/29","104","4","9962","有益","760598.00","339329.00","1099927.00","165662.00","20822.00","186484.00","902203.00","8087.00","2909.00","244.00","0.00","913443.00","--","--","0.00","913443.00","--","0.00","0.00","10.12"
