出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"110/05/29","102","4","4523","永彰","1364239.00","1095512.00","268727.00","2.00","2522.00","271247.00","306863.00","--","-35616.00","87527.00","51911.00","11537.00","40374.00","--","--","40374.00","65972.00","--","106346.00","40374.00","--","--","106346.00","--","--","0.63"
"110/05/29","102","4","4527","方土霖","2223290.00","1638380.00","584910.00","--","--","584910.00","371731.00","--","213179.00","-8631.00","204548.00","38339.00","166209.00","--","--","166209.00","28537.00","--","194746.00","158071.00","--","8138.00","182282.00","--","12464.00","2.15"
"110/05/29","102","4","4528","江興鍛","1518567.00","1128583.00","389984.00","--","--","389984.00","172091.00","--","217893.00","18741.00","236634.00","68896.00","167738.00","--","--","167738.00","26665.00","--","194403.00","167738.00","--","0.00","194403.00","--","0.00","2.30"
"110/05/29","102","4","4529","淳紳","357.00","1465.00","-1108.00","--","--","-1108.00","76510.00","--","-77618.00","169452.00","91834.00","0.00","91834.00","--","--","91834.00","125437.00","--","217271.00","91834.00","--","--","217271.00","--","--","1.47"
"110/05/29","102","4","4530","宏易","143205.00","164861.00","-21656.00","--","--","-21656.00","59204.00","6539.00","-74321.00","-60462.00","-134783.00","0.00","-134783.00","--","--","-134783.00","11749.00","--","-123034.00","-122139.00","--","-12644.00","-111971.00","--","-11063.00","0.00"
"110/05/29","102","4","4533","協易機","4088964.00","3026538.00","1062426.00","0.00","0.00","1062426.00","839103.00","--","223323.00","45163.00","268486.00","72053.00","196433.00","--","--","196433.00","72103.00","--","268536.00","196433.00","0.00","0.00","268536.00","0.00","0.00","1.40"
"110/05/29","102","4","4534","慶騰","1019518.00","802290.00","217228.00","--","--","217228.00","150488.00","--","66740.00","7276.00","74016.00","3439.00","70577.00","--","--","70577.00","21543.00","--","92120.00","70577.00","--","--","92120.00","--","--","1.06"
"110/05/29","102","4","4535","至興","3425658.00","2929567.00","496091.00","--","--","496091.00","260880.00","--","235211.00","45139.00","280350.00","51301.00","229049.00","--","--","229049.00","40945.00","--","269994.00","220534.00","--","8515.00","258028.00","--","11966.00","2.91"
"110/05/29","102","4","4538","大詠城","407307.00","331904.00","75403.00","--","--","75403.00","36025.00","--","39378.00","-3372.00","36006.00","4907.00","31099.00","--","--","31099.00","-5258.00","--","25841.00","--","--","--","--","--","--","0.52"
"110/05/29","102","4","4541","晟田","895676.00","643281.00","252395.00","--","--","252395.00","110180.00","--","142215.00","-19170.00","123045.00","24392.00","98653.00","--","--","98653.00","471.00","--","99124.00","--","--","--","--","--","--","2.23"
"110/05/29","102","4","4542","科嶠","764633.00","500851.00","263782.00","--","--","263782.00","154333.00","--","109449.00","29383.00","138832.00","33741.00","105091.00","--","--","105091.00","3732.00","--","108823.00","105091.00","--","--","108823.00","--","--","4.93"
"110/05/29","102","4","4549","桓達","809415.00","354399.00","455016.00","--","--","455016.00","269236.00","--","185780.00","23246.00","209026.00","45140.00","163886.00","--","--","163886.00","14091.00","--","177977.00","163855.00","--","31.00","177946.00","--","31.00","5.12"
"110/05/29","102","4","4550","長佳","1015824.00","852361.00","163463.00","--","--","163463.00","57757.00","--","105706.00","3569.00","109275.00","22056.00","87219.00","--","--","87219.00","-2156.00","--","85063.00","87403.00","--","-184.00","85046.00","--","17.00","3.11"
"110/05/29","102","4","4609","唐鋒","1120004.00","953102.00","166902.00","166902.00","166902.00","166902.00","203164.00","--","-36262.00","12764.00","-23498.00","-1085.00","-22413.00","--","--","-22413.00","13165.00","--","-9248.00","-22413.00","--","--","-9248.00","--","--","-0.47"
"110/05/29","102","4","4702","中美實","742770.00","590464.00","152306.00","--","--","152306.00","151118.00","--","1188.00","10149.00","11337.00","14603.00","-3266.00","--","--","-3266.00","22704.00","--","19438.00","-3266.00","--","--","19438.00","--","--","-0.02"
"110/05/29","102","4","4706","大恭","1617224.00","1327678.00","289546.00","--","--","289546.00","190921.00","--","98625.00","23356.00","121981.00","21219.00","100762.00","--","--","100762.00","15074.00","--","115836.00","100728.00","--","34.00","115802.00","--","34.00","1.27"
"110/05/29","102","4","4711","永純","1653923.00","1527819.00","126104.00","--","--","126104.00","82735.00","--","43369.00","4313.00","47682.00","8246.00","39436.00","--","--","39436.00","5847.00","--","45283.00","39436.00","--","--","45283.00","--","--","0.65"
"110/05/29","102","4","4712","南璋","1677791.00","1730571.00","-52780.00","--","--","-52780.00","111994.00","-15393.00","-180167.00","-211678.00","-391845.00","-7545.00","-384300.00","-2685.00","--","-386985.00","-50406.00","--","-437391.00","-384775.00","--","-2210.00","-437297.00","--","-94.00","-4.51"
"110/05/29","102","4","4714","永捷","826255.00","686831.00","139424.00","--","--","139424.00","92372.00","--","47052.00","2289.00","49341.00","13195.00","36146.00","--","--","36146.00","31649.00","--","67795.00","36146.00","--","--","67795.00","--","--","0.85"
"110/05/29","102","4","4716","大立","1363272.00","1137352.00","225920.00","--","--","225920.00","174515.00","--","51405.00","5262.00","56667.00","11506.00","45161.00","--","--","45161.00","-2589.00","--","42572.00","45161.00","--","0.00","42564.00","--","8.00","0.66"
"110/05/29","102","4","4721","美琪瑪","2159313.00","2000853.00","158460.00","0.00","0.00","158460.00","115082.00","--","43378.00","50914.00","94292.00","13171.00","81121.00","0.00","--","81121.00","2683.00","--","83804.00","81121.00","--","0.00","83804.00","--","0.00","1.08"
"110/05/29","102","4","4726","永昕","63951.00","39678.00","24273.00","--","--","24273.00","132864.00","--","-108591.00","20354.00","-88237.00","392.00","-88629.00","--","--","-88629.00","-594.00","--","-89223.00","--","--","--","--","--","--","-0.94"
"110/05/29","102","4","4728","雙美","213363.00","74206.00","139157.00","--","--","139157.00","92561.00","--","46596.00","4878.00","51474.00","3676.00","47798.00","--","--","47798.00","3574.00","--","51372.00","48143.00","--","-345.00","51717.00","--","-345.00","0.88"
"110/05/29","102","4","4729","熒茂","4895856.00","4580147.00","315709.00","--","--","315709.00","679221.00","--","-363512.00","-449614.00","-813126.00","-75431.00","-737695.00","--","--","-737695.00","65512.00","--","-672183.00","-777877.00","--","40182.00","-733775.00","--","61592.00","-7.63"
"110/05/29","102","4","4735","豪展","586192.00","483445.00","102747.00","--","--","102747.00","165628.00","--","-62881.00","32988.00","-29893.00","1539.00","-31432.00","--","--","-31432.00","-13645.00","--","-45077.00","-31432.00","--","0.00","-45077.00","--","0.00","-1.09"
"110/05/29","102","4","4736","泰博","2304037.00","1284295.00","1019742.00","--","--","1019742.00","782471.00","--","237271.00","130376.00","367647.00","46242.00","321405.00","--","--","321405.00","13678.00","--","335083.00","342645.00","--","-21240.00","342667.00","--","-7584.00","5.42"
"110/05/29","102","4","4741","泓瀚","609680.00","385601.00","224079.00","--","--","224079.00","100654.00","--","123425.00","1246.00","124671.00","13588.00","111083.00","--","--","111083.00","6.00","--","111089.00","111083.00","--","--","111089.00","--","--","5.04"
"110/05/29","102","4","4743","合一","4609.00","2768.00","1841.00","--","--","1841.00","121872.00","-2964.00","-122995.00","429275.00","306280.00","30027.00","276253.00","0.00","0.00","276253.00","-119186.00","--","157067.00","--","--","--","--","--","--","2.16"
"110/05/29","102","4","4744","皇將","773195.00","515439.00","257756.00","0.00","0.00","257756.00","334826.00","0.00","-77070.00","4848.00","-72222.00","-782.00","-71440.00","--","--","-71440.00","1861.00","--","-69579.00","-71440.00","--","--","-69579.00","--","--","-3.15"
"110/05/29","102","4","4745","合富-KY","2580361.00","1676282.00","904079.00","--","--","904079.00","579326.00","--","324753.00","41169.00","365922.00","92911.00","273011.00","--","--","273011.00","30426.00","--","303437.00","273011.00","--","--","303437.00","--","--","5.10"
"110/05/29","102","4","4747","強生","313521.00","143597.00","169924.00","--","--","169924.00","91100.00","--","78824.00","302.00","79126.00","13339.00","65787.00","--","--","65787.00","716.00","0.00","66503.00","--","--","--","--","--","--","3.24"
"110/05/29","102","4","4754","國碳科","257564.00","175891.00","81673.00","--","--","81673.00","59673.00","--","22000.00","1286.00","23286.00","4856.00","18430.00","--","--","18430.00","--","--","18430.00","--","--","--","--","--","--","1.38"
"110/05/29","102","4","4804","大略-KY","266665.00","111761.00","154904.00","0.00","0.00","154904.00","127001.00","0.00","27903.00","-842.00","27061.00","8060.00","19001.00","0.00","--","19001.00","3511.00","--","22512.00","19001.00","--","0.00","22512.00","--","0.00","2.12"
"110/05/29","102","4","4903","聯光通","1464950.00","1304948.00","160002.00","--","--","160002.00","173758.00","--","-13756.00","-1346.00","-15102.00","5291.00","-20393.00","--","--","-20393.00","24237.00","--","3844.00","-26804.00","--","6411.00","-2567.00","--","6411.00","-0.32"
"110/05/29","102","4","4905","台聯電","248507.00","172587.00","75920.00","--","--","75920.00","105726.00","--","-29806.00","38487.00","8681.00","14193.00","-5512.00","--","--","-5512.00","53286.00","--","47774.00","-6005.00","--","493.00","46862.00","--","912.00","-0.12"
"110/05/29","102","4","4907","富宇","512711.00","291367.00","221344.00","--","--","221344.00","50937.00","--","170407.00","16977.00","187384.00","-2736.00","190120.00","--","0.00","190120.00","--","--","190120.00","--","--","--","--","--","--","1.38"
"110/05/29","102","4","4908","前鼎","1289350.00","954119.00","335231.00","--","--","335231.00","179917.00","--","155314.00","17776.00","173090.00","41287.00","131803.00","--","--","131803.00","-818.00","--","130985.00","--","--","--","--","--","--","1.76"
"110/05/29","102","4","4909","新復興","1830988.00","1418505.00","412483.00","--","--","412483.00","133363.00","0.00","279120.00","76835.00","355955.00","70705.00","285250.00","0.00","--","285250.00","61792.00","--","347042.00","285250.00","--","0.00","347042.00","--","0.00","3.08"
"110/05/29","102","4","4911","德英","43068.00","9509.00","33559.00","--","--","33559.00","65539.00","--","-31980.00","27401.00","-4579.00","-750.00","-3829.00","--","--","-3829.00","50.00","--","-3779.00","--","--","--","--","--","--","-0.07"
"110/05/29","102","4","4924","欣厚-KY","1079134.00","922615.00","156519.00","--","--","156519.00","138004.00","--","18515.00","-56765.00","-38250.00","4864.00","-43114.00","--","--","-43114.00","12987.00","--","-30127.00","-43114.00","--","--","-30127.00","--","--","-1.28"
"110/05/29","102","4","4931","新盛力","1476227.00","1487799.00","-11572.00","--","--","-11572.00","220888.00","44333.00","-188127.00","4697.00","-183430.00","1631.00","-185061.00","--","--","-185061.00","15978.00","--","-169083.00","-185061.00","--","--","-169083.00","--","--","-2.69"
"110/05/29","102","4","4933","友輝","3771734.00","2918858.00","852876.00","0.00","0.00","852876.00","335142.00","0.00","517734.00","12567.00","530301.00","94160.00","436141.00","0.00","--","436141.00","479.00","--","436620.00","436141.00","0.00","0.00","436620.00","0.00","0.00","5.66"
"110/05/29","102","4","4939","亞電","1790250.00","1393148.00","397102.00","--","--","397102.00","287637.00","--","109465.00","32589.00","142054.00","48417.00","93637.00","--","--","93637.00","49863.00","--","143500.00","93637.00","--","--","143500.00","--","--","1.08"
"110/05/29","102","4","4944","兆遠","1960487.00","2256928.00","-296441.00","--","--","-296441.00","352044.00","--","-648485.00","202618.00","-445867.00","5643.00","-451510.00","--","--","-451510.00","34064.00","--","-417446.00","-452732.00","--","1222.00","-421346.00","--","3900.00","-2.68"
"110/05/29","102","4","4946","辣椒","922133.00","742690.00","179443.00","--","--","179443.00","276795.00","--","-97352.00","36758.00","-60594.00","-1302.00","-59292.00","--","--","-59292.00","11111.00","--","-48181.00","-49452.00","--","-9840.00","-38884.00","--","-9297.00","-2.30"
"110/05/29","102","4","4950","牧東","2046399.00","2160429.00","-114030.00","--","--","-114030.00","70000.00","--","-184030.00","18550.00","-165480.00","-89735.00","-75745.00","-362418.00","--","-438163.00","-1788.00","--","-439951.00","-438163.00","--","0.00","-439951.00","--","0.00","-5.83"
"110/05/29","102","4","4953","緯軟","2167209.00","1771705.00","395504.00","--","--","395504.00","363180.00","--","32324.00","50773.00","83097.00","23534.00","59563.00","--","--","59563.00","13328.00","--","72891.00","59563.00","--","--","72891.00","--","--","1.60"
"110/05/29","102","4","4966","譜瑞-KY","4212028.00","2380204.00","1831824.00","--","--","1831824.00","1070380.00","--","761444.00","-1874.00","759570.00","80420.00","679150.00","--","--","679150.00","93081.00","--","772231.00","679150.00","--","--","772231.00","--","--","9.25"
"110/05/29","102","4","4971","IET-KY","570343.00","330298.00","240045.00","--","--","240045.00","133572.00","--","106473.00","454.00","106927.00","1431.00","105496.00","--","--","105496.00","12691.00","--","118187.00","105547.00","--","-51.00","118238.00","--","-51.00","3.81"
"110/05/29","102","4","4972","湯石照明","1057511.00","737057.00","320454.00","--","--","320454.00","235545.00","--","84909.00","10530.00","95439.00","22408.00","73031.00","--","--","73031.00","36024.00","--","109055.00","73031.00","--","--","109055.00","--","--","2.19"
"110/05/29","102","4","4973","廣穎","7630651.00","6823476.00","807175.00","--","--","807175.00","531834.00","--","275341.00","36218.00","311559.00","42547.00","269012.00","--","--","269012.00","9302.00","--","278314.00","269012.00","--","--","278314.00","--","--","4.47"
"110/05/29","102","4","4974","亞泰","3474078.00","3053742.00","420336.00","--","--","420336.00","148481.00","--","271855.00","25816.00","297671.00","69746.00","227925.00","--","--","227925.00","33228.00","--","261153.00","227925.00","--","--","261153.00","--","0.00","3.87"
"110/05/29","102","4","4979","華星光","2150962.00","1801311.00","349651.00","--","--","349651.00","208903.00","--","140748.00","14525.00","155273.00","32544.00","122729.00","--","--","122729.00","3131.00","--","125860.00","122729.00","--","--","125860.00","--","--","2.04"
"110/05/29","102","4","4987","科誠","958746.00","585897.00","372849.00","--","--","372849.00","230999.00","--","141850.00","42426.00","184276.00","34244.00","150032.00","--","--","150032.00","11616.00","--","161648.00","150032.00","--","--","161648.00","--","--","6.25"
"110/05/29","102","4","4991","環宇-KY","1047931.00","627288.00","420643.00","--","--","420643.00","320257.00","--","100386.00","2048.00","102434.00","-9083.00","111517.00","--","--","111517.00","17032.00","--","128549.00","111517.00","--","--","128549.00","--","--","3.06"
"110/05/29","102","4","4995","晶達","543704.00","365255.00","178449.00","--","--","178449.00","128455.00","--","49994.00","5321.00","55315.00","10851.00","44464.00","--","--","44464.00","13.00","--","44477.00","44464.00","--","0.00","44477.00","--","0.00","1.31"
